Smiles,value,source,property
COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1O,0,B3DB,bbb
COc1ccc(C#N)cc1C(=O)NCCN1CCC(C(=O)c2ccc(F)cc2)CC1,1,B3DB,bbb
COc1ccc(C(=O)N2CCCC2=O)cc1,1,B3DB,bbb
COc1ccc(C(O)CN2CCN(C(c3ccccc3)c3ccccc3)CC2)cc1OC,1,B3DB,bbb
COc1ccc(CC(=O)N2CCN(C(C)=O)C[C@@H]2CN2CC[C@@H](O)C2)cc1,0,B3DB,bbb
COc1ccc(CCN2CCN(c3cccc(Cl)c3)CC2)cc1OC,1,B3DB,bbb
COc1ccc(C[C@H](N)C(=O)NC2[C@@H](CO)O[C@@H](n3cnc4c(N(C)C)ncnc43)[C@@H]2O)cc1,0,B3DB,bbb
COc1ccc(Cl)c2c1CCCC2N(C)C,1,B3DB,bbb
COc1ccc(Cn2c(C)c(CCN)c3cc(O)ccc32)cc1,1,B3DB,bbb
COc1ccc(N2C[C@H](CN3CCC(O)(c4ccc5c(c4)OCO5)CC3)OC2=O)cc1,1,B3DB,bbb
COc1ccc(OCC2CN(C)CCC2c2ccccc2)cc1,1,B3DB,bbb
COc1ccc(S(N)(=O)=O)cc1C(=O)NCC1CCCN1C,1,B3DB,bbb
COc1ccc(S(N)(=O)=O)cc1C(=O)NCC1CCCN1Cc1ccc(F)cc1,1,B3DB,bbb
COc1ccc([C@H](O)CN2CCN(c3cccccc3=O)CC2)cc1OC,1,B3DB,bbb
COc1ccc2c(C3CCN(CCCC(=O)c4ccc(F)cc4)CC3)c(C)[nH]c2c1,1,B3DB,bbb
COc1ccc2c(c1)/C(=C/CCN(C)C)c1ccccc1O2,1,B3DB,bbb
COc1ccc2c(c1)C(N1CCN(C)CC1)=Cc1ccccc1O2,1,B3DB,bbb
COc1ccc2c(c1)C(O)(CCCN(C)C)c1ccccc1S2,1,B3DB,bbb
COc1ccc2c(c1)CN(C)CC2c1ccc(Cl)c(Cl)c1,1,B3DB,bbb
COc1ccc2c(c1)N(CC(C)CN1CCC(O)CC1)c1ccccc1S2,1,B3DB,bbb
COc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,1,B3DB,bbb
COc1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2,1,B3DB,bbb
COc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2,1,B3DB,bbb
COc1ccc2c(c1)c1c3n2CCN(C)C3=NCC1,1,B3DB,bbb
COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C,1,B3DB,bbb
COc1ccc2c(c1OC)[C@]13CCN(C)[C@H](C2)[C@]1(O)CC[C@@H](O)C3,1,B3DB,bbb
COc1ccc2c3c1OC1C(O)C=CC4C(C2)NCCC341,1,B3DB,bbb
COc1ccc2c3c1OC1C(OC(=O)c4cccnc4)CCC4C(C2)N(C)CCC341,1,B3DB,bbb
COc1ccc2c3c1OC1C(OC(C)=O)=CCC4C(C2)N(C)CCC314,1,B3DB,bbb
COc1cccc(C(=O)NC2C[C@@H]3CC[C@H](C2)N3Cc2ccccc2)c1OC,1,B3DB,bbb
COc1cccc(CC(=O)N2CCN(C(C)=O)C[C@@H]2CN2CC[C@@H](O)C2)c1,0,B3DB,bbb
COc1cccc(OC)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,0,B3DB,bbb
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3O,0,B3DB,bbb
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(/C(C)=N/NC(=O)c1ccccc1)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,0,B3DB,bbb
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O[C@H]2CCCCO2)[C@H](C)O1,0,B3DB,bbb
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](NC(=O)[C@@H](N)CC(C)C)[C@H](O)[C@H](C)O1,0,B3DB,bbb
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,0,B3DB,bbb
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@](O)(C(=O)CO)C[C@H]3OC1CC(N)CC(C)O1,0,B3DB,bbb
COc1ccccc1N1CCN(CC(O)COc2cc(OC)c(OC)c(OC)c2)CC1,1,B3DB,bbb
COc1ccccc1N1CCN(CCCC(=O)c2ccc(F)cc2)CC1,1,B3DB,bbb
COc1ccccc1N1CCN(CCCC(O)c2ccc(F)cc2)CC1,1,B3DB,bbb
COc1ccccc1N1CCN(CCc2oc(=O)[nH]c2-c2ccc(F)cc2)CC1,1,B3DB,bbb
COc1ccccc1OCC(O)COC(N)=O,1,B3DB,bbb
COc1ccccc1OCC1CNC(=O)O1,1,B3DB,bbb
COc1nc2nc(-c3noc(C)n3)cn2c2c1CCCC2,1,B3DB,bbb
CP(C)(=O)CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,1,B3DB,bbb
CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CF)NC(=O)C(Cl)Cl)cc1,1,B3DB,bbb
CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl)cc1,1,B3DB,bbb
CS(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(C(N)=O)CC1)c1ccccc1S2,1,B3DB,bbb
CSC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,1,B3DB,bbb
CSC(=O)C1(OC(C)=O)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)C3(F)[C@@H](O)C[C@@]21C,1,B3DB,bbb
CSCC[C@H](NC(C)=O)C(=O)Oc1ccc(NC(C)=O)cc1,1,B3DB,bbb
CSc1c(Cl)nc(NC(C)C)nc1N1CCN(C)CC1,1,B3DB,bbb
CSc1ccc(CC(=O)N2CCN(C(C)=O)C[C@@H]2CN2CC[C@@H](O)C2)cc1,0,B3DB,bbb
CSc1ccc2c(c1)C(N1CCN(C)CC1)Cc1ccccc1S2,1,B3DB,bbb
CSc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2,1,B3DB,bbb
C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,0,B3DB,bbb
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(COC(N)=O)S[C@H]12,0,B3DB,bbb
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SC3CC[S+]([O-])C3)S[C@H]12,0,B3DB,bbb
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C([C@H]3CCCO3)S[C@H]12,0,B3DB,bbb
C[C@@H]1CC2C3CCC4=CC(=O)C=CC4(C)[C@@]3(Cl)C(Cl)CC2(C)[C@@]1(O)C(=O)CO,1,B3DB,bbb
C[C@@H]1CC2C3C[C@H](F)C4=CC(=O)C=CC4(C)[C@@]3(Cl)C(O)CC2(C)C1C(=O)CO,1,B3DB,bbb
C[C@@H]1CC2C3C[C@H](F)C4=CC(=O)C=CC4(C)[C@@]3(Cl)C(O)CC2(C)C1C(=O)COC(=O)C(C)(C)C,1,B3DB,bbb
C[C@@H]1CC2C3C[C@H](F)C4=CC(=O)C=CC4(C)[C@@]3(F)C(O)CC2(C)C1C(=O)CO,1,B3DB,bbb
C[C@@H]1CC2[C@@H]3C[C@H](F)C4=CC(=O)C(Cl)=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,1,B3DB,bbb
C[C@@H]1CN2CC(=O)Nc3ccc(Cl)cc3[C@]2(c2ccccc2)O1,1,B3DB,bbb
C[C@@H]1C[C@H]2C3C[C@H](F)C4=CC(=O)C=CC4(C)[C@@]3(F)[C@@H](O)CC2(C)[C@@]1(O)C(=O)COC(=O)C(C)(C)C,1,B3DB,bbb
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CCl,1,B3DB,bbb
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(C)C(=O)CO,1,B3DB,bbb
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO,1,B3DB,bbb
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)C3(Cl)[C@@H](F)C[C@]2(C)[C@H]1C(=O)CO,1,B3DB,bbb
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,1,B3DB,bbb
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@H]1C(=O)COC(=O)C(C)(C)C,1,B3DB,bbb
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,1,B3DB,bbb
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO,1,B3DB,bbb
C[C@@H]1N=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2NC1=O,1,B3DB,bbb
C[C@@H]1OC(=O)C[C@H](O)C[C@H](O)CC[C@@H](O)[C@H](O)C[C@H](O)C[C@]2(O)C[C@H](O)[C@@H](C(=O)O)[C@H](C[C@@H](O[C@@H]3O[C@H](C)[C@@H](O)[C@H](N)[C@@H]3O)/C=C\C=C/C=C\C=C/C=C\C=C/C=C\[C@H](C)[C@@H](O)[C@H]1C)O2,0,B3DB,bbb
C[C@@](Cc1ccc(O)c(O)c1)(NN)C(=O)O,0,B3DB,bbb
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3C(=O)C[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC(=O)[C@@]21C,0,B3DB,bbb
C[C@H](N)C(=O)c1ccccc1,1,B3DB,bbb
C[C@H](N)Cc1ccccc1,1,B3DB,bbb
C[C@H](N)[C@H](O)c1cccc(O)c1,0,B3DB,bbb
C[C@H](O)C1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)C12,0,B3DB,bbb
C[C@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCN=CN)C[C@H]12,0,B3DB,bbb
C[C@H]1CCCC[C@@]1(c1cccs1)N1CCCCC1,1,B3DB,bbb
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(=O)C[C@]2(C)[C@@]1(O)C(=O)CCl,1,B3DB,bbb
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccccc1)C(=O)CO,1,B3DB,bbb
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@]2(C)[C@@]1(O)C(=O)CO,1,B3DB,bbb
C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)COC(=O)CCC(=O)O)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,1,B3DB,bbb
C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6CC[C@]7(C)[C@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,0,B3DB,bbb
C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6C[C@@H](O)[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,0,B3DB,bbb
C[C@H]1[C@H](NC(=O)/C(=N/OC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,0,B3DB,bbb
C[C@H]1[C@H](c2ccccc2)OCCN1C,1,B3DB,bbb
C[C@H]1c2ccccc2[C@@H](CCCN(C)C)c2cc(C(F)(F)F)ccc21,1,B3DB,bbb
C[C@]1(Cn2ccnn2)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O,0,B3DB,bbb
C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,0,B3DB,bbb
C[C@]12C=C(Br)C(=O)C=C1[C@H](F)C[C@H]1[C@@H]3CCC(O)(C(=O)CO)[C@@]3(C)C[C@H](O)C12F,1,B3DB,bbb
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@]2(C=O)[C@@H](C(=O)CO)CC[C@@H]12,0,B3DB,bbb
C[C@]12CC[C@@H]3[C@H]4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@H]2O,0,B3DB,bbb
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,0,B3DB,bbb
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CCC(=O)O2,0,B3DB,bbb
C[C@]12COC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,0,B3DB,bbb
C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1C[C@H]1Cc3ccccc3C[C@]12C(=O)CO,1,B3DB,bbb
C[C@]12C[C@H](O)[C@@]3(F)[C@@H](C[C@H](F)C4=CC(=O)C=C[C@@]43C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO,1,B3DB,bbb
C[C@]12C[C@H](O)[C@H]3[C@@H](C=C(Cl)C4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,1,B3DB,bbb
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)COC(=O)CCC(=O)O,1,B3DB,bbb
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,0,B3DB,bbb
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)COC(=O)CCC(=O)O,1,B3DB,bbb
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CS,1,B3DB,bbb
C[C@]12C[C@H](O)[C@H]3[C@@H](C[C@H](F)C4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,1,B3DB,bbb
C[C@]12Cc3cn[nH]c3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,0,B3DB,bbb
C[N+](C)(C)CCO,1,B3DB,bbb
C[N+](C)([O-])CC/C=C1/c2ccccc2C=Cc2c(Cl)cccc21,1,B3DB,bbb
C[N+](C)([O-])CCC=C1c2ccccc2CCc2ccccc21,1,B3DB,bbb
C[N+](C)([O-])CCCN1c2ccccc2CCc2ccccc21,1,B3DB,bbb
C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1,0,B3DB,bbb
C[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1,0,B3DB,bbb
C[N+]1([O-])C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,1,B3DB,bbb
C[N+]12CCC(CC1)C(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2,0,B3DB,bbb
C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,1,B3DB,bbb
Cc1[nH]ccc2c1[nH]c1cc(=O)ccc12,1,B3DB,bbb
Cc1[nH]nc2c1N(c1ccccc1)C(=O)CC(=O)N2C,1,B3DB,bbb
Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,1,B3DB,bbb
Cc1c(C)c2ccc(OCc3nnc(C(C)C)s3)cc2oc1=O,1,B3DB,bbb
Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,0,B3DB,bbb
Cc1c(O)c(=O)ccn1CCCO,0,B3DB,bbb
Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,0,B3DB,bbb
Cc1c2c(cn1C)NC(=O)CN=C2c1ccccc1,1,B3DB,bbb
Cc1c2oc3c(C)ccc(C(=O)NC4C(=O)NC(C(C)C)C(=O)N5CCCC5C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC4C)c3nc-2c(C(=O)NC2C(=O)NC(C(C)C)C(=O)N3CCCC3C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC2C)c(N)c1=O,0,B3DB,bbb
Cc1cc(-c2ccc(O)cc2)nnc1NCCN1CCOCC1,1,B3DB,bbb
Cc1cc(=O)c(C(=O)N[C@@H](C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)c[nH]1,0,B3DB,bbb
Cc1cc(=O)oc2cc(O)ccc12,0,B3DB,bbb
Cc1cc(Br)cc(C(N)=O)c1O,1,B3DB,bbb
Cc1cc(C(=O)NNCc2ccccc2)no1,1,B3DB,bbb
Cc1cc(C(C)(C)SC(C)(C)CNc2[nH]ccc2[N+](=O)[O-])nc(C)c1C,1,B3DB,bbb
Cc1cc(C)c(=O)[nH]n1,1,B3DB,bbb
Cc1cc(C)cc(OCC2CNC(=O)O2)c1,1,B3DB,bbb
Cc1cc(CCN2CCN(c3cccc(Cl)c3)CC2)n[nH]1,1,B3DB,bbb
Cc1cc(N(C)C)ccc1C[C@H](C)N,1,B3DB,bbb
Cc1cc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)no1,0,B3DB,bbb
Cc1cc(NC(=O)c2c(C)cccc2C)no1,1,B3DB,bbb
Cc1cc2c(s1)Nc1ccc(F)cc1N=C2N1CCN(C)CC1,1,B3DB,bbb
Cc1ccc(C(C)C)c(OCC2=NCCN2)c1,0,B3DB,bbb
Cc1ccc(C2(O)CCN(CCCC(=O)c3ccc(F)cc3)CC2)cc1,1,B3DB,bbb
Cc1ccc(CC2=CN=C(NCCSCc3ccc(CN(C)C)o3)NC2)cn1,0,B3DB,bbb
Cc1ccc(Cc2ccccc2)c(N2CCNCC2)c1,1,B3DB,bbb
Cc1ccc(S(=O)(=O)CCN2C(=O)CN=C(c3ccccc3Cl)c3cc(Cl)ccc32)cc1,1,B3DB,bbb
Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1,0,B3DB,bbb
Cc1ccc2c(c1)C(N1CCN(C)CC1)=Nc1ccccc1S2,1,B3DB,bbb
Cc1ccc2c(c1)C1CN(C)CCC1N2,1,B3DB,bbb
Cc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,1,B3DB,bbb
Cc1ccc2c(c1)c1c3n2CCNC3CCC1,1,B3DB,bbb
Cc1cccc(/C=N\N2CCN(C(c3ccccc3)c3ccccc3)CC2)n1,1,B3DB,bbb
Cc1cccc(C)c1NC(=O)CN1CCCC1=O,1,B3DB,bbb
Cc1cccc(C)c1NC(=O)c1ccc(N)cc1,1,B3DB,bbb
Cc1cccc(C)c1NC1=NCCCS1,1,B3DB,bbb
Cc1cccc(Cc2cnc[nH]2)c1C,1,B3DB,bbb
Cc1cccc(Cl)c1NC(=O)/C=C1\SCC(=O)N1C,1,B3DB,bbb
Cc1cccc(N2CC(CO)OC2=O)c1,1,B3DB,bbb
Cc1cccc(N2CCN(CCc3cc(C)[nH]n3)CC2)c1,1,B3DB,bbb
Cc1cccc(O[C@H]2CCNC[C@H]2O)c1C,1,B3DB,bbb
Cc1cccc2c1Oc1ccccc1[C@@]1(O)CCN(C)C[C@H]21,1,B3DB,bbb
Cc1cccc2c1Oc1ccccc1[C@@]1(O)CCNC[C@H]21,1,B3DB,bbb
Cc1ccccc1-n1c(/C=C/c2ccccn2)nc2ccccc2c1=O,1,B3DB,bbb
Cc1ccccc1-n1c(C)nc2ccccc2c1=O,1,B3DB,bbb
Cc1ccccc1N1CCN(CCCOc2ccccn2)CC1,1,B3DB,bbb
Cc1ccccc1OCC(COC(O)C(Cl)(Cl)Cl)OC(O)C(Cl)(Cl)Cl,1,B3DB,bbb
Cc1ccsc1C(=CCCN1CCC[C@@H](C(=O)O)C1)c1sccc1C,1,B3DB,bbb
Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O,1,B3DB,bbb
Cc1cn[o+]c(C([NH])CC(C)C(C)(C)N(C(C)(C)C)C(C)(N)N)c1O,1,B3DB,bbb
Cc1cnn(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,0,B3DB,bbb
Cc1csc2ccc3[nH]c4c(c3c12)CN(C)CC4,1,B3DB,bbb
Cc1nc2c(C)cccn2c(=O)c1CCN1CCC(c2noc3cc(F)ccc23)CC1,1,B3DB,bbb
Cc1nc2ccccc2c(=O)n1-c1ccccc1Cl,1,B3DB,bbb
Cc1nc2n(c(=O)c1CCN1CCC(C(=O)c3ccc(F)cc3)CC1)CCS2,1,B3DB,bbb
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCC[C@H]2O,1,B3DB,bbb
Cc1nc2n(n1)C(N1CCN(C)CC1)=Nc1ccccc1C2,1,B3DB,bbb
Cc1ncc(CSSCc2cnc(C)c(O)c2CO)c(CO)c1O,1,B3DB,bbb
Cc1ncc([N+](=O)[O-])n1CC(O)CCl,1,B3DB,bbb
Cc1nccc2c1[nH]c1ccccc12,1,B3DB,bbb
Cc1nccn1C(C)c1ccccc1,1,B3DB,bbb
Cc1nccnc1N1CCCCC1,1,B3DB,bbb
Cc1ncsc1CCCl,1,B3DB,bbb
Cc1nn(C)c2c1C(c1cccc(Cl)c1)=NCCN2,1,B3DB,bbb
Cc1nn(C)c2c1C(c1ccccc1F)=NCC(=O)N2C,1,B3DB,bbb
Cc1nn(C)c2c1N(c1ccccc1)C(=O)CC(=O)N2C,1,B3DB,bbb
Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)C(N)c4ccc(O)cc4)[C@H]3SC2)s1,0,B3DB,bbb
Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)Cn4cc(Cl)c(=O)c(Cl)c4)[C@H]3SC2)s1,0,B3DB,bbb
Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)Cn4cnnn4)[C@H]3SC2)s1,0,B3DB,bbb
Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)[C@H](O)c4ccccc4)[C@H]3SC2)s1,0,B3DB,bbb
Cc1nnc(SCC2=C(C(=O)OCc3oc(=O)oc3C)N3C(=O)C(NC(=O)C(OC(=O)C(C)N)c4ccccc4)C3SC2)s1,0,B3DB,bbb
Cc1nnc2n1-c1sc(Br)cc1C(c1ccccc1Cl)=NC2,1,B3DB,bbb
Cc1oc(=O)oc1COC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C,0,B3DB,bbb
Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,0,B3DB,bbb
Cc1onc(-c2c(F)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,0,B3DB,bbb
Cc1onc(-c2ccccc2)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,0,B3DB,bbb
Clc1ccc(C(OCCN2CCOCC2)c2ccccc2)cc1,1,B3DB,bbb
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,0,B3DB,bbb
Clc1ccc(N2CCN(C/C=C/c3ccccc3)CC2)nn1,1,B3DB,bbb
Clc1ccc(OCC2=NCCN2)cc1Cl,1,B3DB,bbb
Clc1ccc([C@@H]2[C@H]3CC[C@@H](C3)C23CCC(N2CCOCC2)=N3)cc1,1,B3DB,bbb
Clc1ccc2c(c1)/C(=C/C1CN3CCC1CC3)c1ccccc1S2,1,B3DB,bbb
Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2,1,B3DB,bbb
Clc1ccc2c(c1)[C@H]1CCNC[C@@H]1c1ccccc1O2,1,B3DB,bbb
Clc1ccc2c(c1)[C@H]1CNC[C@H]1c1ccccc1O2,1,B3DB,bbb
Clc1cccc(Cl)c1NC1=NCCO1,1,B3DB,bbb
Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,0,B3DB,bbb
Clc1ccccc1C1=NCc2nnc(C3CCCCC3)n2-c2sc(Br)cc21,1,B3DB,bbb
Clc1cnn(CCCCN2CCN(c3ncccn3)CC2)c1,1,B3DB,bbb
Cn1c(=O)c2c(ncn2CCN2CCC(c3c[nH]c4ccccc34)CC2)n(C)c1=O,1,B3DB,bbb
Cn1c(=O)c2c(ncn2CCNCC(O)c2ccc(O)c(O)c2)n(C)c1=O,0,B3DB,bbb
Cn1cc(CCN2CCN(c3ccccc3Cl)CC2)cn1,1,B3DB,bbb
Cn1nc(-c2cccc(F)c2)n(C)c1=S,1,B3DB,bbb
Cn1nc(-c2cccnc2)nc1-c1ccccc1CO,1,B3DB,bbb
Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)CS/C=C\C#N)[C@H]2SC1,0,B3DB,bbb
Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)CSC(F)(F)F)[C@H]2SC1,0,B3DB,bbb
FC(F)(Cl)C(F)(F)Cl,1,B3DB,bbb
FC(F)(F)CCl,1,B3DB,bbb
FC(F)(F)c1ccc2c(c1)N(CCCN1CCN(C3CC3)CC1)c1ccccc1S2,1,B3DB,bbb
FC(F)(F)c1ccc2c(c1)N(CCCN1CCN(CCC3OCCCO3)CC1)c1ccccc1S2,1,B3DB,bbb
